human_time, computer_time, x_acc_1, y_acc_1, z_acc_1, x_gyro_1, y_gyro_1, z_gyro_1, x_acc_2, y_acc_2, z_acc_2, x_gyro_2, y_gyro_2, z_gyro_2
2021-05-09 16:22:13.883695, 1620566533.8836954, 3.05, 0.79, 9.21, -0.04, -0.06, -0.0, -0.22, 0.37, 8.64, -0.07, -0.06, 0.01
2021-05-09 16:22:13.993045, 1620566533.9930453, 3.07, 0.78, 9.19, -0.03, -0.05, -0.01, -0.23, 0.36, 8.62, -0.06, -0.06, 0.0
2021-05-09 16:22:14.103354, 1620566534.1033547, 3.06, 0.78, 9.18, -0.04, -0.06, -0.01, -0.23, 0.36, 8.61, -0.06, -0.07, -0.01
2021-05-09 16:22:14.212811, 1620566534.212811, 3.01, 0.8, 9.21, -0.03, -0.05, -0.02, -0.24, 0.37, 8.63, -0.06, -0.06, -0.01
2021-05-09 16:22:14.322383, 1620566534.3223839, 3.04, 0.8, 9.2, -0.04, -0.05, -0.02, -0.22, 0.35, 8.63, -0.06, -0.06, -0.01
2021-05-09 16:22:14.431783, 1620566534.4317832, 3.01, 0.8, 9.21, -0.04, -0.05, -0.02, -0.27, 0.39, 8.64, -0.06, -0.05, -0.01
2021-05-09 16:22:14.540732, 1620566534.5407326, 2.95, 0.82, 9.25, -0.03, -0.07, -0.0, -0.27, 0.38, 8.66, -0.06, -0.08, 0.01
2021-05-09 16:22:14.650898, 1620566534.6508987, 3.02, 0.82, 9.22, -0.03, -0.08, -0.01, -0.25, 0.37, 8.65, -0.06, -0.08, 0.01
2021-05-09 16:22:14.760190, 1620566534.7601905, 3.06, 0.81, 9.17, -0.03, -0.08, -0.02, -0.24, 0.38, 8.64, -0.06, -0.07, -0.0
2021-05-09 16:22:14.870377, 1620566534.8703775, 3.08, 0.83, 9.2, -0.04, -0.08, -0.02, -0.22, 0.45, 8.64, -0.06, -0.08, -0.01
2021-05-09 16:22:14.980042, 1620566534.9800422, 3.13, 0.83, 9.19, -0.04, -0.07, -0.02, -0.19, 0.41, 8.66, -0.06, -0.07, -0.01
2021-05-09 16:22:15.089219, 1620566535.0892193, 3.11, 0.82, 9.19, -0.03, -0.08, -0.01, -0.2, 0.41, 8.64, -0.06, -0.07, 0.01
2021-05-09 16:22:15.198813, 1620566535.1988134, 3.12, 0.8, 9.18, -0.03, -0.07, 0.0, -0.19, 0.39, 8.65, -0.06, -0.07, 0.01
2021-05-09 16:22:15.308393, 1620566535.3083935, 3.14, 0.8, 9.16, -0.03, -0.07, -0.01, -0.19, 0.4, 8.61, -0.06, -0.07, 0.0
2021-05-09 16:22:15.418165, 1620566535.4181654, 3.1, 0.81, 9.18, -0.03, -0.06, -0.02, -0.2, 0.38, 8.65, -0.06, -0.07, -0.01
2021-05-09 16:22:15.527901, 1620566535.5279012, 3.11, 0.86, 9.17, -0.04, -0.07, -0.02, -0.15, 0.43, 8.65, -0.06, -0.08, -0.01
2021-05-09 16:22:15.637602, 1620566535.637602, 3.11, 0.84, 9.19, -0.04, -0.06, -0.01, -0.2, 0.42, 8.66, -0.07, -0.07, 0.0
2021-05-09 16:22:15.746884, 1620566535.7468848, 3.09, 0.81, 9.19, -0.04, -0.07, 0.0, -0.17, 0.42, 8.66, -0.06, -0.09, 0.0
2021-05-09 16:22:15.856437, 1620566535.8564372, 3.14, 0.85, 9.17, -0.03, -0.07, -0.0, -0.15, 0.43, 8.65, -0.06, -0.09, 0.01
2021-05-09 16:22:15.966251, 1620566535.9662519, 3.11, 0.85, 9.17, -0.03, -0.07, -0.01, -0.12, 0.43, 8.65, -0.06, -0.09, 0.0
2021-05-09 16:22:16.075682, 1620566536.0756824, 3.14, 0.84, 9.15, -0.03, -0.05, -0.02, -0.12, 0.45, 8.62, -0.05, -0.08, -0.0
